Feature	Gain	Cover	Frequency
ccomisiones_mantenimiento_delta1	0.00159528304421399	0.0038704576229479	0.00148672757744499
Visa_msaldototal	0.00158460704513407	0.00170460795177413	0.00194626155592799
mrentabilidad_annual_tend6	0.00152373633511934	0.00356562330190573	0.00537925068930097
cprestamos_personales_avg6	0.00150652766104903	0.00154677268659573	0.00143266475644699
mrentabilidad_annual_delta1	0.0015014310617179	0.0025513547025831	0.00467643401632697
mcomisiones	0.00149959598583048	0.00204436149843283	0.00354111477536898
mactivos_margen_lag1	0.00149230008475573	0.00173357462565102	0.00370330323836298
ctrx_quarter_delta1	0.00147022672407011	0.00294518992408583	0.00410877439584798
chomebanking_trx_delta1	0.00145895571721799	0.00520055833969992	0.00318970643888198
mv_fechaalta	0.00144946896895587	0.00166803421772836	0.00316267502838298
mcuenta_corriente_delta1	0.00141909604949153	0.00350667821416195	0.00408174298534898
ctrx_quarter_tend6	0.00141250026710132	0.00239615618291305	0.00394658593285398
mcaja_ahorro_delta1	0.00139348450230073	0.00599185554221082	0.00370330323836298
mcuenta_corriente_lag1	0.00139240449112172	0.00197693401520183	0.00386549170135698
mcomisiones_mantenimiento_avg6	0.00138912897238858	0.00418329723173433	0.00346002054387198
Visa_Fvencimiento_tend6	0.0013616611239725	0.00278375308180294	0.00324376925987998
tmobile_app_delta1	0.00133802585771666	0.00509837840253694	0.00132453911445099
mpayroll_avg6	0.00131690119527369	0.00333037462054225	0.00324376925987998
Master_fechaalta_tend6	0.00130215778078764	0.0014957728932293	0.00313564361788398
mcuentas_saldo_lag1	0.00128869656643581	0.00566623327265021	0.00373033464886198
ccomisiones_mantenimiento_avg6	0.00127992380836664	0.00584352046122359	0.00337892631237498
mcuenta_debitos_automaticos	0.00126808214898616	0.00429660445714026	0.00281126669189598
numero_de_cliente	0.00124837747227738	0.00221734903893497	0.00516299940530897
mv_fechaalta_avg6	0.00124603522034058	0.00153168324383116	0.00337892631237498
internet_tend6	0.00124555517929298	0.00246975051517782	0.00221657566091799
mpasivos_margen_avg6	0.00120092957160248	0.00107979740358996	0.00275720387089798
mv_Finiciomora	0.00116252654805642	0.00308413666036833	0.000675785262474996
Visa_fechaalta_avg6	0.00115378393772409	0.00167619010610559	0.00300048656538898
mrentabilidad_annual_lag1	0.00115249391168106	0.00136790826499986	0.00335189490187598
mcaja_ahorro_avg6	0.00114373876164318	0.00276894657071932	0.00443315132183597
Master_fultimo_cierre_tend6	0.00112236370069562	0.00590793827721492	0.00340595772287398
ctarjeta_visa_trx_avg6	0.00111337004010431	0.00296086004338932	0.00324376925987998
internet_avg6	0.00109763568283059	0.00963553799137626	0.00348705195437098
chomebanking_trx	0.0010964394646033	0.00282443549737962	0.00340595772287398
chomebanking_trx_avg6	0.00109311794831252	0.00123875908743708	0.00351408336486998
mpayroll_lag1	0.00108253924639708	0.00138438681343885	0.00145969616694599
ctransferencias_emitidas_avg6	0.00107073979188902	0.00153598017615328	0.00324376925987998
mrentabilidad_tend6	0.00106918700547658	0.00174931177458049	0.00397361734335298
ccallcenter_trx_tend6	0.00105977632377373	0.00213081403867455	0.00173001027193599
ctransferencias_recibidas_avg6	0.00105619281603513	0.00248170561312953	0.00370330323836298
mv_fultimo_cierre_avg6	0.00105365631827542	0.00143180737290944	0.00324376925987998
cpayroll_trx_avg6	0.00105170145068081	0.00124889327560443	0.00102719359896199
Master_status	0.00104362353880682	0.000668607681114179	0.000243282694490999
Visa_fechaalta_lag1	0.00102646303494597	0.0016977559933035	0.00359517759636698
Master_fultimo_cierre_avg6	0.0010161777860935	0.00178681022120131	0.00413580580634698
mv_mpagominimo_avg6	0.00101054301255699	0.00199310235102553	0.00283829810239498
mrentabilidad	0.00100490517729084	0.00160816873791949	0.00359517759636698
mcomisiones_otras_tend6	0.00100169798319532	0.00261524307093934	0.00294642374439098
ccaja_seguridad	0.000993482516694613	0.00484694533774132	0.00118938206195599
mcomisiones_avg6	0.000973595296366333	0.0018463173455696	0.00359517759636698
Visa_status	0.000971659352153086	0.000479582037302913	0.000108125641995999
Visa_cconsumos_tend6	0.000939225618708364	0.00122031717582812	0.00343298913337298
Master_fechaalta_avg6	0.000928106753464962	0.00151345303721035	0.00378439746985998
Visa_mpagominimo	0.000902159354662407	0.00246865779648681	0.00364924041736498
tcallcenter	0.000888716186281434	0.00048483898693864	0.000405471157484998
ccallcenter_trx	0.00088509024629617	0.00477743364050455	0.00178407309293399
mcaja_ahorro_dolares_tend6	0.000876568378031343	0.00227894124141102	0.00227063848191599
mv_cconsumos_tend6	0.000876138765883083	0.00119896657346947	0.00200032437692599
mcomisiones_otras_avg6	0.000868478802143497	0.00109204111160714	0.00294642374439098
Visa_fechaalta	0.000839798550321188	0.00197027475147551	0.00351408336486998
mv_fultimo_cierre_tend6	0.000831058399213606	0.00183854857488499	0.00291939233389198
mcomisiones_tend6	0.00082405189112828	0.00205870954168789	0.00335189490187598
mpayroll_sobre_edad_lag1	0.000822110258626301	0.0011352894163288	0.00127047629345299
ccomisiones_otras_avg6	0.000815243242586645	0.00219835385516457	0.00351408336486998
mv_mpagospesos_tend6	0.000814997122029504	0.00108386115181727	0.00216251283991999
Visa_mfinanciacion_limite	0.000809763890936739	0.00178706290931253	0.00267610963940098
Master_Fvencimiento	0.00080904617756168	0.00126817509435003	0.00370330323836298
Master_fechaalta_lag1	0.000808934081051466	0.0025240057510792	0.00373033464886198
mpagomiscuentas	0.000807760239560552	0.003411711923875	0.00218954425041899
cplazo_fijo	0.000800487547366658	0.00399094059818535	0.000756879493971996
mcaja_ahorro_dolares	0.000798864806091964	0.0022476008793609	0.00256798399740498
Master_Fvencimiento_lag1	0.000788897731194609	0.00111293003661554	0.00335189490187598
cproductos_avg6	0.000787042128002273	0.00308766454191718	0.00405471157484998
mcuentas_saldo_avg6	0.000777015062513454	0.00107715497969707	0.00262204681840298
Visa_Fvencimiento_avg6	0.000774511153214456	0.00127809375079184	0.00327080067037898
ctrx_quarter_normalizado_avg6	0.000750282713161874	0.00100612308016932	0.00210845001892199
mcaja_ahorro_dolares_avg6	0.00074745758066967	0.00118493145857882	0.00264907822890198
cmobile_app_trx_avg6	0.000741542491799027	0.00113063289413468	0.00289236092339298
ccallcenter_trx_delta1	0.000736518604165102	0.00117759696086698	0.000837973725468995
ctrx_quarter_normalizado_tend6	0.000734926092721377	0.00134806613783372	0.00283829810239498
Visa_mpagospesos_tend6	0.000733600104866065	0.00108794810735523	0.00313564361788398
mcomisiones_otras	0.000732885743019552	0.00110705118043154	0.00248688976590799
Visa_Fvencimiento	0.000726239202357893	0.00114944192564728	0.00308158079688598
Master_Fvencimiento_avg6	0.00071982898196787	0.00127211984338867	0.00310861220738498
mtransferencias_recibidas_avg6	0.000719065746766891	0.00114134936360179	0.00281126669189598
Visa_mpagominimo_avg6	0.000716304471510984	0.00119504959913773	0.00254095258690598
mpasivos_margen_tend6	0.000715340333896527	0.00166568065078724	0.00289236092339298
Visa_fultimo_cierre_tend6	0.000713590342892591	0.00151870307403014	0.00213548142942099
ccomisiones_otras_tend6	0.000712973127206616	0.0012462034495451	0.00300048656538898
cliente_antiguedad_avg6	0.000704621456471639	0.00157189904433192	0.00278423528139698
Visa_mpagado_avg6	0.000701500474377196	0.00297197066680813	0.00210845001892199
cmobile_app_trx	0.0006979002638356	0.000585320346470774	0.00127047629345299
Visa_delinquency_tend6	0.000696842318157416	0.0011886721561041	0.000675785262474996
Visa_Fvencimiento_lag1	0.000696459956091719	0.00101869230775136	0.00281126669189598
ccajas_trx_avg6	0.000689327254692844	0.00343421536173471	0.00354111477536898
mautoservicio	0.000688518196561227	0.00233543351392768	0.00132453911445099
mv_Fvencimiento_avg6	0.000686512237045537	0.00105946755257066	0.00302751797588798
cliente_antiguedad	0.000684885519005792	0.00135337987131467	0.00302751797588798
Master_Fvencimiento_tend6	0.00068190023228826	0.000939599817951832	0.00237876412391199
mv_Finiciomora_avg6	0.000681060747690711	0.00145855873616399	0.000486565388981997
mactivos_margen_delta1	0.000675228658161229	0.00124020843336469	0.00232470130291399
mrentabilidad_delta1	0.000638964769088606	0.00167996326917715	0.00270314104989998
Master_mfinanciacion_limite	0.000636453869990665	0.00106081678611029	0.00270314104989998
mpayroll_sobre_edad_delta1	0.000632149512834767	0.00584261290724525	0.00205438719792399
Visa_mpagospesos_lag1	0.00062750714061175	0.00148177728014402	0.00262204681840298
mpayroll_sobre_edad_tend6	0.000625063218727303	0.00227667136892002	0.00221657566091799
Visa_mlimitecompra	0.00062444815659854	0.00116472838366613	0.00210845001892199
ccomisiones_mantenimiento	0.000621262461833067	0.00316905319759691	0.00121641347245499
cliente_antiguedad_lag1	0.000615218079974537	0.00134350454341563	0.00281126669189598
mcaja_ahorro_tend6	0.000611005847835188	0.000968335900039878	0.00248688976590799
chomebanking_trx_tend6	0.000607035172028882	0.00152850791589522	0.00275720387089798
Visa_fultimo_cierre_delta1	0.000606643561872504	0.000316119246177168	0.000919067956965995
mv_mpagominimo_tend6	0.000600578881618592	0.00144013139084576	0.00145969616694599
tmobile_app_avg6	0.00059982174500482	0.000714437552259832	0.00183813591393199
mvr_mpagominimo_tend6	0.00059967489149257	0.00246622584315066	0.00218954425041899
Visa_cconsumos_lag1	0.000594465232704057	0.0028163644144408	0.00251392117640699
mpayroll_sobre_edad_avg6	0.000592235922947187	0.00198124650135982	0.00178407309293399
mv_Fvencimiento_tend6	0.000585593635188353	0.00156455430083932	0.00218954425041899
Visa_mpagominimo_delta1	0.000582787638295446	0.00129813178222397	0.00170297886143699
Visa_mpagominimo_lag1	0.000581436257483504	0.00108282064957523	0.00262204681840298
mtarjeta_visa_debitos_automaticos_avg6	0.000580981612657015	0.000739068532668075	0.00205438719792399
Master_status_avg6	0.000573782232484508	0.000189817408122625	0.000351408336486998
Visa_mpagominimo_tend6	0.000571673108176515	0.00100691361004926	0.00248688976590799
tmobile_app_tend6	0.000568484716048809	0.00127444847481516	0.00186516732443099
Master_mpagospesos_tend6	0.000567672194988021	0.00460282319301747	0.00181110450343299
tcallcenter_avg6	0.000565745799101857	0.00102416651731662	0.00173001027193599
mplazo_fijo_dolares	0.000549494037172681	0.00396416121333761	0.000973130777963994
mvr_msaldopesos_lag1	0.000548983287614573	0.0014842441678893	0.00127047629345299
cmobile_app_trx_tend6	0.000548380051270026	0.00134037019860276	0.00224360707141699
ccallcenter_trx_avg6	0.000545444508789714	0.00123659932622854	0.00229766989241499
Visa_cconsumos_avg6	0.000542372800175246	0.000961057939286974	0.00227063848191599
ctarjeta_debito_avg6	0.000541617421399862	0.00116931466671258	0.00243282694490999
mvr_mpagominimo	0.000539353647018664	0.00440154433606711	0.00308158079688598
Visa_mpagospesos_avg6	0.000533329715274096	0.00124169234337199	0.00229766989241499
mpayroll_tend6	0.000533032729363738	0.00182192103057388	0.00170297886143699
Master_mlimitecompra_avg6	0.000529075884257916	0.00108478388930205	0.00216251283991999
mvr_msaldopesos2_tend6	0.000528788165639093	0.001698433819595	0.00213548142942099
mv_Fvencimiento	0.000528755311335154	0.00092519227510244	0.00259501540790398
ccajas_extracciones_avg6	0.000526171846201972	0.00176614695025607	0.00191923014542899
mtransferencias_recibidas_lag1	0.000525549678099044	0.00295872534113857	0.00237876412391199
ctransferencias_recibidas_tend6	0.000521878784821642	0.0026467277380222	0.00248688976590799
mcomisiones_lag1	0.000521588717847989	0.00075806396332476	0.00213548142942099
Visa_mconsumospesos_tend6	0.00052156340976307	0.00105132141620164	0.00237876412391199
mv_fechaalta_lag1	0.000515765141297422	0.00121904410670697	0.00243282694490999
Visa_fultimo_cierre	0.000515483392024595	0.000955445720289212	0.00213548142942099
mv_mpagominimo_delta1	0.000505548915334378	0.00181796615919762	0.00132453911445099
Visa_cconsumos	0.00050180586492218	0.000707143050125929	0.00189219873492999
ccaja_ahorro_delta1	0.000500048634771604	0.0099144433273744	0.00143266475644699
mv_msaldopesos_avg6	0.000496955468967806	0.00169843764633239	0.00186516732443099
mvr_mpagospesos_tend6	0.000495377938040542	0.000901153574888444	0.00143266475644699
mcomisiones_mantenimiento_lag1	0.000480449226149389	0.00212739503397674	0.00170297886143699
cproductos_lag1	0.000480326186186567	0.00238829063280529	0.00251392117640699
ctarjeta_debito_trx_avg6	0.000476465755835957	0.00167963577452202	0.00267610963940098
mvr_msaldopesos2	0.000472253553700518	0.000967577835706224	0.00210845001892199
mrentabilidad_lag1	0.000471982091277183	0.000546516118296233	0.00189219873492999
Visa_mpagospesos	0.00047084078732688	0.00174526469117732	0.00237876412391199
mforex_sell_avg6	0.000469337772435671	0.00267001306474193	0.00145969616694599
mvr_msaldototal_lag1	0.000468566362981935	0.000427225356922071	0.000892036546466995
mtarjeta_master_consumo	0.000465508612720499	0.00112439790448665	0.000756879493971996
mcomisiones_otras_lag1	0.000465007073428648	0.000589683938089459	0.00189219873492999
Visa_msaldopesos_tend6	0.000464898419822862	0.000969126553362961	0.00181110450343299
Master_mfinanciacion_limite_lag1	0.000462184145651422	0.00264814116199555	0.00189219873492999
ccaja_seguridad_lag1	0.000458057825207186	0.00136536829891465	0.000432502567983997
Visa_mconsumospesos_avg6	0.000453500439823569	0.000625857839799011	0.00218954425041899
ccaja_seguridad_avg6	0.000443850474982298	0.00110927673683464	0.000405471157484998
mvr_msaldototal_avg6	0.000437768291763631	0.000605709943970692	0.00129750770395199
mcuenta_debitos_automaticos_tend6	0.000432588548426698	0.00300898422876805	0.00164891604043899
mtransferencias_emitidas	0.000429530769157603	0.00184712861389736	0.00294642374439098
mv_Fvencimiento_lag1	0.000426635944003624	0.00069757608319505	0.00189219873492999
mv_cconsumos_avg6	0.000420163120921419	0.00126298023661462	0.00143266475644699
ccomisiones_otras	0.00041958715459905	0.00154665319363449	0.00181110450343299
mtransferencias_recibidas_tend6	0.00041943734273626	0.00148122783471997	0.00218954425041899
mv_mpagospesos	0.000418866463993816	0.000779471966744341	0.00135157052494999
Visa_mlimitecompra_lag1	0.00041761265123201	0.000600645442192997	0.00181110450343299
mplazo_fijo_dolares_tend6	0.000413848385212526	0.00341979732621827	0.00102719359896199
mvr_msaldototal_tend6	0.000407949103015455	0.00206127209786804	0.00140563334594799
ccajas_consultas_avg6	0.000407636523614208	0.00302531217657407	0.00186516732443099
ccuenta_debitos_automaticos_tend6	0.000405585592946037	0.00205462468468334	0.00100016218846299
ccomisiones_otras_lag1	0.00040431113334973	0.00268153080364232	0.00164891604043899
Visa_mconsumototal_tend6	0.000403272167144453	0.000730353940631167	0.00167594745093799
ccajas_trx_delta1	0.000403080151225223	0.00157067411803607	0.000702816672973996
Master_fultimo_cierre_delta1	0.000401120273630748	0.000313755680341558	0.00116235065145699
mpayroll_delta1	0.000400917663581423	0.00552938395878965	0.00191923014542899
mpasivos_margen_delta1	0.000400690864821746	0.000978480333987991	0.00173001027193599
mpagomiscuentas_tend6	0.000396715106609822	0.00238992563721813	0.00154079039844299
Visa_mfinanciacion_limite_lag1	0.000396293875694053	0.000648787650270421	0.00170297886143699
cmobile_app_trx_delta1	0.000394640533470598	0.00209146554968791	0.000946099367464994
Visa_msaldototal_tend6	0.000388711395729687	0.00090047402039296	0.00154079039844299
mv_mlimitecompra_avg6	0.000388583419753613	0.00059154891707543	0.00156782180894199
mvr_mpagominimo_lag1	0.000387810120404977	0.00096117990111105	0.00154079039844299
mtarjeta_visa_consumo_tend6	0.000385673183183325	0.000558473067895062	0.00148672757744499
Master_mlimitecompra	0.000381546939893298	0.000530587015281295	0.00156782180894199
mtransferencias_emitidas_lag1	0.000380366197716666	0.00103103402962311	0.00200032437692599
Master_mpagominimo_tend6	0.00037934562694607	0.00135478193851897	0.00108125641995999
mv_mfinanciacion_limite_tend6	0.000379318434102886	0.000934183503220071	0.000729848083472996
cprestamos_hipotecarios_avg6	0.000379297804094413	0.00698632460225123	0.00102719359896199
mvr_msaldopesos2_avg6	0.000378055920191199	0.000981837370228624	0.00256798399740498
Visa_cconsumos_delta1	0.000376407183576284	0.0018336138118493	0.00118938206195599
mv_mlimitecompra_tend6	0.000375537842012491	0.00183147269055518	0.000919067956965995
ctarjeta_visa_trx_lag1	0.000371224750554532	0.000961459252940891	0.00186516732443099
mv_status07_avg6	0.000369669962715163	8.90299095988828e-05	0.000108125641995999
mpagomiscuentas_avg6	0.000368946656171522	0.00071090140002048	0.00159485321944099
mcaja_ahorro_dolares_lag1	0.000368823165525706	0.0008485244554937	0.00194626155592799
mv_mconsumospesos_tend6	0.000367124943126854	0.000762537789669052	0.00156782180894199
Visa_fechaalta_delta1	0.00036589390426129	0.000176845138682677	0.000378439746985998
ctarjeta_visa_debitos_automaticos_avg6	0.000362317703136943	0.00220193345938982	0.00151375898794399
cmobile_app_trx_lag1	0.000361791294751945	0.000750545782217958	0.00151375898794399
ctarjeta_debito_tend6	0.000359706006740993	0.00437071515206709	0.00100016218846299
mtransferencias_emitidas_delta1	0.00035931732051976	0.00207891101183974	0.00151375898794399
Visa_msaldototal_avg6	0.000357717075949813	0.000773456705888676	0.00137860193544899
mvr_mpagominimo_delta1	0.000355547325105287	0.00260478817748966	0.00154079039844299
ctarjeta_master	0.000355493997771825	3.656274760615e-05	8.10942314969995e-05
ctransferencias_emitidas_tend6	0.000353798834955191	0.00160245899883973	0.00156782180894199
Master_mfinanciacion_limite_avg6	0.000349080467455685	0.000543661989415201	0.00175704168243499
ccajas_consultas_delta1	0.000348053232141784	0.00314198865909167	0.000702816672973996
mautoservicio_avg6	0.000347646101023418	0.000750519612271901	0.00170297886143699
mv_mpagospesos_avg6	0.000345841789155898	0.00142823171886472	0.00127047629345299
Visa_msaldopesos_avg6	0.000345800274697974	0.00063009885237791	0.00159485321944099
Visa_msaldopesos_lag1	0.000345601665749052	0.000682862031024625	0.00154079039844299
mv_Finiciomora_lag1	0.000345432432204473	0.00265241562766587	0.000594691030977997
mv_mfinanciacion_limite	0.000345342970922094	0.000527503899372266	0.00124344488295399
tpaquete7_avg6	0.000344896694487906	0.00261610445718267	0.000486565388981997
mv_mpagominimo_lag1	0.000344699000691555	0.00159171426089315	0.00145969616694599
Visa_mfinanciacion_limite_avg6	0.000341948337147265	0.000798208043360152	0.00156782180894199
mcomisiones_delta1	0.000338448595356899	0.00162274280556714	0.00159485321944099
Master_fultimo_cierre_lag1	0.000337468177143093	0.0010594910067676	0.00145969616694599
Visa_mconsumospesos	0.000336122292157361	0.000670178988865862	0.00178407309293399
mvr_msaldopesos_avg6	0.000335112627585168	0.00053183206280926	0.00143266475644699
mvr_msaldopesos_tend6	0.000334182845386217	0.00184621970204446	0.00121641347245499
Visa_mpagospesos_delta1	0.000331169712539252	0.00063537752800659	0.00178407309293399
ctransferencias_recibidas	0.000330766567614131	0.00106557292691982	0.00127047629345299
mtransferencias_emitidas_tend6	0.000327757645034607	0.00119112237902523	0.00173001027193599
Master_mpagominimo_avg6	0.000325798298281033	0.000763756296921535	0.00137860193544899
mv_fultimo_cierre	0.000325099010220984	0.000531372730878707	0.00140563334594799
Visa_Fvencimiento_delta1	0.000324951789699168	0.00010129929378955	0.000324376925987998
chomebanking_trx_lag1	0.000324946118134133	0.000601460537258152	0.00173001027193599
internet_delta1	0.00032384020810717	0.000647935645705874	0.000621722441476996
mvr_mconsumospesos_avg6	0.000321708173645871	0.000546714861754494	0.00137860193544899
mv_fultimo_cierre_delta1	0.000320084818841986	0.000227061314985102	0.000810942314969995
mv_Finiciomora_tend6	0.000320029386271726	0.000657016370101294	0.000270314104989998
cextraccion_autoservicio_avg6	0.000319767749510724	0.000692063853142128	0.00186516732443099
mv_cconsumos_delta1	0.000318172025597203	0.00330865603417796	0.000946099367464994
Visa_mlimitecompra_avg6	0.000316020534357544	0.000653432692252358	0.00132453911445099
Visa_mconsumosdolares_avg6	0.000314475679470131	0.000519386154925851	0.00183813591393199
internet_lag1	0.000312323073982776	0.00036135523236773	0.000675785262474996
Visa_mconsumosdolares_lag1	0.000310076948123281	0.000656122518311684	0.00140563334594799
Master_msaldopesos	0.000309465039512945	0.00162364134819614	0.00105422500946099
Master_msaldototal_tend6	0.000309438771861663	0.000869508431721275	0.000783910904470995
mvr_Visa_mlimitecompra_lag1	0.000308496657205178	0.000579720965559758	0.00132453911445099
mtarjeta_visa_debitos_automaticos_lag1	0.000304703906142024	0.00195718632203915	0.00151375898794399
Master_fultimo_cierre	0.000303966562165594	0.000701318879253736	0.00164891604043899
mvr_mpagospesos_avg6	0.000303154970181185	0.000709103080331069	0.00121641347245499
Master_mpagominimo	0.000301322046744859	0.0011063844640228	0.00105422500946099
Visa_mconsumosdolares_tend6	0.000300481614112247	0.0005573157884409	0.00154079039844299
mv_msaldototal_tend6	0.000300110131948901	0.00188035024942817	0.00140563334594799
Visa_msaldopesos_delta1	0.000298367646304795	0.00186655387357372	0.00124344488295399
Visa_mconsumospesos_lag1	0.000295553479409561	0.000717528321643651	0.00159485321944099
mv_mfinanciacion_limite_lag1	0.000295222742379872	0.000524416339510133	0.00113531924095799
Master_mlimitecompra_lag1	0.000295088981957814	0.000437495579431656	0.00116235065145699
mv_fultimo_cierre_lag1	0.000294475918957015	0.000683079044067869	0.00135157052494999
Master_msaldopesos_avg6	0.000294051231085546	0.000629934055783638	0.00127047629345299
mv_msaldopesos_tend6	0.000292166368011701	0.000768103717488647	0.00121641347245499
Master_msaldototal_avg6	0.000289124540490343	0.000617327918702201	0.00132453911445099
mvr_msaldopesos2_lag1	0.000286491291182865	0.000823943346114735	0.00156782180894199
