Feature	Gain	Cover	Frequency
Visa_msaldototal	0.000952398417477199	0.00133872744390639	0.00199923208304095
mtarjeta_master_consumo	0.000947270926386136	0.00156564028539781	0.000847356644467688
tpaquete7_mean6	0.000912924554492036	0.00385750950608158	0.000714957168769612
Master_Fvencimiento	0.000886929455761702	0.00142253154453169	0.00319082736432364
canarito20	0.000884793453102838	0.00320541632782973	0.00342914642058017
Visa_Fvencimiento_lag1	0.000882886704454633	0.00107960309385843	0.00292602841292749
mvr_msaldopesos2	0.000878616714707376	0.00150386550650213	0.00263474956639172
tcallcenter_mean6	0.000875172098062618	0.00199053093182075	0.00162851355108634
mpayroll_sobre_edad_mean6	0.000874293195432613	0.00187150962825753	0.00169471328893538
Visa_mconsumospesos	0.000862392884129047	0.00104969236652869	0.0026082696712521
mv_Fvencimiento	0.000858576655602184	0.00150632827433776	0.00300546809834633
ctrx_quarter_normalizado_mean6	0.000857497240188468	0.0011802034631069	0.00197275218790134
mvr_msaldopesos_lag1	0.000854944069730732	0.00230963952307089	0.00140343444239961
cliente_antiguedad_lag1	0.00085061109638425	0.00145566046296176	0.00311138767890479
cliente_antiguedad	0.000850515923069424	0.00164496698473389	0.00309814773133498
tcallcenter	0.000845635198970344	0.000543933319648126	0.000423678322233844
mcomisiones_mantenimiento_lag1	0.00083778954393032	0.00478627884054551	0.00231699082471633
Master_Fvencimiento_lag1	0.000831965158452646	0.000914125802163344	0.00300546809834633
ccallcenter_trx	0.000829221803935839	0.00458073868935206	0.00149611407538826
Master_mfinanciacion_limite	0.000826402100028561	0.00156339144273448	0.0026082696712521
Master_Fvencimiento_mean6	0.000826037079601667	0.00106059929344255	0.00300546809834633
mcaja_ahorro_dolares	0.000820605894303066	0.00295655735773125	0.00262150961882191
Visa_fechaalta	0.000815273277638503	0.00189699654986739	0.00305842788862556
mcaja_ahorro_dolares_lag1	0.000795869315899777	0.00110842505405189	0.00229051092957672
Master_fechaalta_lag1	0.000794830868849823	0.00133856745713223	0.00309814773133498
mv_mpagominimo_mean6	0.000792993637829453	0.00194741306773169	0.00280686888479922
mv_mlimitecompra_mean6	0.00078226426055575	0.000804200775197447	0.00168147334136557
mpayroll_sobre_edad_delta1	0.000781774427683123	0.00697122444328473	0.0024229104052748
mcomisiones_otras_lag1	0.00078133256221766	0.00081008246039685	0.00239643051013518
canarito9	0.000779007626771493	0.00144769952107964	0.00287306862264825
mv_cconsumos_mean6	0.000778886078526441	0.001443956116255	0.00222431119172768
tmobile_app_delta1	0.000777927093562455	0.000769429535392507	0.00198599213547114
mrentabilidad_lag1	0.000774743554009809	0.00109626691628784	0.00301870804591614
mv_fechaalta	0.000773248499243395	0.00120076747739963	0.00256854982854268
mpasivos_margen_lag1	0.000770019513607844	0.0013552155665749	0.00248911014312383
Visa_mpagominimo_lag1	0.000769362345390931	0.000874521647601743	0.0020919117160296
ccallcenter_trx_mean6	0.000767649909250187	0.00173875117460747	0.00236995061499556
Visa_mlimitecompra_mean6	0.000758502595602336	0.00107299038337739	0.00195951224033153
ctarjeta_debito_mean6	0.000756946780474378	0.00152770947821764	0.00246263024798422
Visa_mfinanciacion_limite_mean6	0.000755265209108745	0.00160762435750129	0.00218459134901826
internet_mean6	0.000751532158792258	0.00163008530069233	0.00199923208304095
Visa_mconsumospesos_mean6	0.000750444955840146	0.000757833522587098	0.00236995061499556
mv_fechaalta_lag1	0.000747147295180113	0.00156938420446565	0.00252882998583326
canarito30	0.000746490422939975	0.00171342738236912	0.00320406731189344
Visa_Fvencimiento_mean6	0.000743672634129264	0.000875181078801944	0.00250235009069364
ccaja_ahorro_delta1	0.000742811414574314	0.0146649363597273	0.00205219187332018
mpasivos_margen_delta1	0.00074069980971112	0.00110539364751038	0.00264798951396153
canarito1	0.000736204999351449	0.00163978198479781	0.00308490778376518
mvr_msaldototal_lag1	0.000734842412535859	0.00146821553934012	0.00123131512399211
ccajas_extracciones_mean6	0.000727988640313755	0.00416758832952195	0.00221107124415787
ccajas_trx_mean6	0.000727380934301996	0.00304731459783775	0.00385282474281402
canarito42	0.000721177645105103	0.00119179324785574	0.00285982867507845
cmobile_app_trx_mean6	0.000719989227350414	0.00132681408590681	0.00309814773133498
internet	0.000711958441657003	0.00108014162076787	0.00166823339379576
mv_Fvencimiento_mean6	0.000710883275194613	0.00092751149559025	0.00258178977611249
mvr_mpagominimo_lag1	0.00069554124003932	0.00140413597954828	0.00168147334136557
canarito31	0.000692520055309587	0.00144004352541668	0.00276714904208979
Visa_delinquency_mean6	0.000690503201914875	0.000882073194756425	0.000569317745501728
canarito36	0.000683811166970973	0.00130184209315721	0.00270094930424076
canarito45	0.000683537292080615	0.0010667948955481	0.00287306862264825
ccaja_seguridad_lag1	0.000678211925471806	0.000892031057270718	0.000410438374664036
mvr_mpagospesos	0.00067046596880203	0.00105080981700806	0.00127103496670153
mv_Fvencimiento_lag1	0.000667430159859457	0.000854328745486927	0.00233023077228614
chomebanking_trx_lag1	0.000665894356822289	0.000893991009530427	0.00275390909451999
canarito25	0.000664333724617207	0.000951054349341544	0.00279362893722941
cproductos_lag1	0.000661627266190663	0.00207517130616983	0.00217135140144845
mtransferencias_emitidas	0.000659017852226905	0.00262157739282698	0.00320406731189344
canarito57	0.000657382922178802	0.00103064102718563	0.00271418925181056
mvr_msaldototal	0.000656055070969307	0.00104261249466711	0.00137695454725999
canarito15	0.000647113213109717	0.00173354949033637	0.00270094930424076
mpayroll_sobre_edad_lag1	0.000646267169179393	0.000864072054309447	0.0010459558580148
canarito6	0.000643489412886001	0.00167688217492943	0.00272742919938037
canarito46	0.000643145982664032	0.00106605335684988	0.00275390909451999
Visa_mlimitecompra	0.000638641595737738	0.000945019133977083	0.00198599213547114
canarito38	0.00063499447762266	0.000953781838150279	0.00268770935667095
canarito43	0.000634801938650477	0.00231805825567964	0.00259502972368229
canarito16	0.000634604286768578	0.00101200388217324	0.0024361503528446
ccomisiones_otras	0.000631756151682649	0.00235640565699209	0.00184035271220326
canarito59	0.000628994556894564	0.00102713885956117	0.00267446940910114
canarito53	0.000628395703358204	0.00213264975452176	0.00264798951396153
mpayroll_delta1	0.000627323559451575	0.00599347887189085	0.00202571197818057
mv_msaldototal_mean6	0.0006243226990371	0.00420358746781855	0.00178739292192403
mcomisiones_lag1	0.000622180276512688	0.000719388243651741	0.00215811145387864
canarito29	0.000612297978679686	0.00131537091760886	0.00279362893722941
Visa_mpagospesos	0.000610692504547361	0.0017998558946101	0.00252882998583326
ctarjeta_visa_mean6	0.000607114677267637	0.000100548830651937	0.000185359265977307
Master_mlimitecompra	0.000604322654975178	0.000708007927300778	0.00180063286949384
Visa_mpagado_mean6	0.000603314178849041	0.00178692364941166	0.00154907386566749
canarito51	0.000597870904077209	0.00163293717921798	0.00270094930424076
mv_mfinanciacion_limite_mean6	0.000595509739159257	0.000664227660828571	0.00162851355108634
ccajas_consultas_mean6	0.000589190993514042	0.00468955706494585	0.00239643051013518
canarito50	0.000586964120718049	0.00111072554958802	0.00262150961882191
mvr_msaldopesos	0.000586843192209349	0.000854502216860622	0.0012180751764223
canarito17	0.000586584904113436	0.000873946895115578	0.00259502972368229
canarito11	0.000586564414614615	0.00080186633960994	0.00256854982854268
canarito10	0.000585545803040724	0.00089993851785977	0.00239643051013518
canarito28	0.000580599808094317	0.000900772734610739	0.00247587019555403
canarito37	0.000577459123643125	0.00261007577221832	0.00240967045770499
canarito3	0.000577351047297008	0.000911204843634145	0.0024361503528446
Visa_mconsumosdolares_mean6	0.000576078545010874	0.00077091078436868	0.0020786717684598
mtransferencias_recibidas_lag1	0.000575506017689292	0.00268197422849209	0.00184035271220326
mcomisiones_delta1	0.000573964873885976	0.00220662478198597	0.00217135140144845
canarito54	0.000572849455388656	0.00185332450302027	0.00247587019555403
canarito19	0.000570198587602408	0.00097816879354966	0.00250235009069364
cmobile_app_trx_lag1	0.00056916377502726	0.00122327933066774	0.00223755113929749
cprestamos_personales_lag1	0.000566146484548813	0.000195561890365455	0.000304518794105575
canarito49	0.00056525301487475	0.000875554133676402	0.00268770935667095
cextraccion_autoservicio_mean6	0.000564714580546634	0.00125758312340147	0.00211839161116922
ccaja_ahorro_lag1	0.000560530906489486	0.000602739486811165	0.000635517483350766
mtarjeta_visa_debitos_automaticos	0.000556385336158071	0.000968386459381872	0.00164175349865615
ctrx_quarter_lag1	0.00055195584369748	0.000789020030164482	0.00189331250248249
canarito26	0.000551128109277908	0.00105176505232605	0.00238319056256537
Master_mfinanciacion_limite_lag1	0.000551057060125477	0.00251200502242183	0.00185359265977307
ctarjeta_debito_trx_mean6	0.000543692396356716	0.00220918777010799	0.00264798951396153
mcomisiones_otras_delta1	0.000541475206062624	0.00167571232878153	0.00202571197818057
Visa_mpagospesos_lag1	0.000540181891477158	0.000958635436911312	0.00211839161116922
Master_mfinanciacion_limite_mean6	0.000540050485885687	0.000866406204206286	0.00174767307921461
mvr_mpagominimo_delta1	0.00053954609370297	0.00182382345610865	0.00124455507156192
canarito52	0.00053808060666594	0.000854559297856116	0.00236995061499556
Visa_mlimitecompra_lag1	0.000537509204535327	0.000709559627595714	0.00148287412781845
mcomisiones_mantenimiento_delta1	0.000527916604688031	0.00321755018188698	0.00105919580558461
mv_mpagominimo_delta1	0.000527166226355872	0.00207972858656987	0.0012180751764223
canarito24	0.000525235717187727	0.000885459086278955	0.00218459134901826
ctrx_quarter_normalizado_lag1	0.000518817479664491	0.00103144044681322	0.00166823339379576
canarito34	0.000515950963681968	0.000949228785972129	0.00218459134901826
ccajas_consultas	0.000514554546667867	0.00348885392508469	0.000820876749328073
canarito27	0.000511556922147911	0.000705851305585121	0.00219783129658807
sb_call_hombk_delta1	0.000508178959568966	0.000908198349318905	0.000622277535780958
canarito23	0.000507743137174105	0.000675114932224458	0.00218459134901826
mvr_msaldopesos2_mean6	0.000506974481234569	0.000867672728076285	0.00275390909451999
canarito7	0.000502215925016321	0.00189109429493988	0.00214487150630884
canarito56	0.000502024703856501	0.000813401614579303	0.00211839161116922
mforex_sell_mean6	0.000501069124842427	0.00193423484286799	0.00164175349865615
internet_delta1	0.000499167489335778	0.000483880055580521	0.00112539554343365
canarito41	0.000496988377984617	0.00100259483143244	0.00215811145387864
canarito48	0.000496582211583536	0.000955319768155011	0.00223755113929749
Visa_fultimo_cierre	0.000496502869797341	0.00058461618503449	0.00180063286949384
ctarjeta_visa_trx_lag1	0.000494352850423108	0.00187835563373818	0.00198599213547114
canarito5	0.000493052201735875	0.000764166484765895	0.00217135140144845
canarito33	0.000492597386125828	0.00214025215461537	0.00254206993340306
Visa_mpagospesos_delta1	0.000485786000963933	0.00112581853044773	0.00191979239762211
tmobile_app_mean6	0.000485317602824674	0.000753083743814866	0.0017344331316448
canarito60	0.000482903002106422	0.000736024182671944	0.00197275218790134
Master_mpagominimo_mean6	0.000482036227267164	0.000823805840193498	0.00150935402295807
canarito44	0.000478091395474407	0.000799147307244983	0.0022640310344371
canarito32	0.000477864081744242	0.000853551209764516	0.00203895192575037
Master_mfinanciacion_limite_delta1	0.000476771137298011	0.00312863033274355	0.000966516172595957
Master_mlimitecompra_lag1	0.000474900938498187	0.00158787553296103	0.0015623138132373
canarito14	0.000474396455838863	0.00174027487721693	0.00213163155873903
mtarjeta_visa_debitos_automaticos_delta1	0.000473972007109618	0.00287187184425659	0.00128427491427134
Visa_mconsumospesos_lag1	0.000472006510140582	0.000944309649771824	0.00161527360351653
canarito21	0.000470071835757428	0.000901459934943883	0.00198599213547114
Visa_mfinanciacion_limite_lag1	0.000469393906510714	0.000610211669098238	0.0013901944948298
Visa_cconsumos	0.000468202301843411	0.000627466471243767	0.00145639423267884
canarito40	0.000465331249837327	0.000953518317077986	0.00217135140144845
mvr_msaldopesos2_lag1	0.000464191994614716	0.000958247354707711	0.0020786717684598
mv_mpagominimo_lag1	0.000463469341075692	0.00141131030074475	0.00178739292192403
Visa_msaldototal_mean6	0.000462020973029613	0.000810929418951618	0.00137695454725999
mpagomiscuentas_mean6	0.000459197240113611	0.000850715787021359	0.00181387281706364
canarito18	0.000458865561482483	0.000682271883428305	0.00194627229276172
Visa_cconsumos_lag1	0.000457762060690095	0.000996398543669284	0.00170795323650518
canarito47	0.000455436182206642	0.000694428478462738	0.00198599213547114
canarito39	0.000455005642586478	0.000595315243418206	0.00199923208304095
ccuenta_debitos_automaticos_mean6	0.000454279512464268	0.00342804683762013	0.00172119318407499
canarito22	0.000452775933957327	0.00080501693629819	0.00203895192575037
canarito12	0.000452397861552177	0.000679106602239712	0.00219783129658807
mtarjeta_visa_debitos_automaticos_lag1	0.000450037113030986	0.00220979429139645	0.00153583391809768
canarito8	0.000448933062156999	0.000599293771662726	0.00188007255491268
canarito2	0.000448781907957518	0.000606216856485634	0.00194627229276172
Visa_mpagominimo_delta1	0.000447916745269624	0.000703005940806712	0.00132399475698076
mcuenta_debitos_automaticos_mean6	0.000446961395771993	0.00100175415807237	0.0017344331316448
canarito35	0.000443805985369548	0.00109975645638478	0.00195951224033153
canarito58	0.000442317198814884	0.000694524756217902	0.00181387281706364
mtransferencias_emitidas_delta1	0.000440914309757789	0.00217544890210144	0.00172119318407499
matm_mean6	0.000437408218640813	0.000785194689256219	0.00166823339379576
ccajas_depositos_mean6	0.000436491030311156	0.00516033254671691	0.0012180751764223
mautoservicio_mean6	0.00043407349319667	0.000782411433629064	0.00165499344622595
mv_msaldopesos_mean6	0.000432216993473392	0.000371716985058548	0.00078115690661865
mtarjeta_visa_consumo_mean6	0.000429573725430405	0.000499406543460069	0.00117835533371288
ccomisiones_otras_lag1	0.00042914632594278	0.00233029947228998	0.00185359265977307
Master_mpagominimo	0.000424849799075574	0.00146904204244305	0.00115187543857326
mvr_mpagospesos_mean6	0.000424694590056707	0.00104622351043613	0.00141667438996942
canarito13	0.000424372615592736	0.000625121065134603	0.00189331250248249
mtransferencias_emitidas_lag1	0.00042343653135452	0.000907447954209968	0.00203895192575037
mplazo_fijo_dolares	0.000419589725617341	0.0037507348472514	0.000820876749328073
cplazo_fijo_mean6	0.000417770410484743	0.00242564033347612	0.00055607779793192
Visa_msaldopesos_lag1	0.000413409445844562	0.000802767979358591	0.00128427491427134
mtarjeta_visa_consumo_lag1	0.000410619066907789	0.000940947699127284	0.00137695454725999
Visa_msaldopesos_mean6	0.000408891037594092	0.000556637240864582	0.00133723470455057
mdescubierto_preacordado_lag1	0.000408187901550743	0.000512826691181553	0.000542837850362113
cpagomiscuentas_mean6	0.000406807830316067	0.000834601861989981	0.0017344331316448
canarito4	0.000402320625651114	0.000602877932508946	0.00174767307921461
mplazo_fijo_dolares_mean6	0.000398215954236021	0.00206424626646762	0.00083411669689788
canarito55	0.000397551278066973	0.000571813814813792	0.00180063286949384
mv_mfinanciacion_limite	0.000392273772504326	0.000591454305452692	0.00111215559586384
mvr_msaldopesos_mean6	0.000390028749680817	0.000541010532698651	0.00124455507156192
mv_mfinanciacion_limite_delta1	0.000381023567954366	0.00334470372745693	0.000860596592037496
ctarjeta_visa_trx_delta1	0.000380905535756415	0.00195516711243195	0.00111215559586384
Master_msaldopesos_mean6	0.000377589921540186	0.00051536476707731	0.0010459558580148
mv_cconsumos_delta1	0.000376682372618117	0.00326534154533987	0.0010459558580148
catm_trx_mean6	0.000376534819762487	0.000689044123578434	0.00136371459969019
mvr_mconsumospesos_mean6	0.000375618284043106	0.000599210064296961	0.00131075480941096
Master_cconsumos_mean6	0.000375127825734068	0.00128081291731862	0.00160203365594672
Master_msaldopesos	0.000371724726013678	0.00235670888906726	0.000926796329886534
Master_fultimo_cierre	0.000371324898395815	0.000526798164754414	0.00153583391809768
Visa_mconsumospesos_delta1	0.000371188997383028	0.000611122793777071	0.00144315428510903
ccaja_seguridad_mean6	0.000365662299042315	0.000412032109416882	0.00022507910868673
mprestamos_prendarios	0.000359213011622031	0.00364889709458108	0.000516357955222497
mvr_msaldototal_mean6	0.000356806233727783	0.000581696597820498	0.00127103496670153
Master_mconsumospesos_mean6	0.000356393258282261	0.00106408854784881	0.00148287412781845
mvr_Master_mlimitecompra_mean6	0.000353850272884748	0.000942255591006029	0.00128427491427134
Master_mlimitecompra_mean6	0.000348345728245811	0.000617846295099215	0.00132399475698076
ctransferencias_recibidas	0.00034601082851952	0.00142950571084607	0.00112539554343365
Master_mpagospesos_mean6	0.000343742626735531	0.0014531211871652	0.00160203365594672
mv_fultimo_cierre	0.000340665015303478	0.000578056270188922	0.00137695454725999
cprestamos_hipotecarios_mean6	0.000339761328000324	0.00408285436290998	0.000595797640641343
mv_msaldototal_lag1	0.000338628015728102	0.000574354519063696	0.000529597902792305
Master_fultimo_cierre_lag1	0.000334966417458164	0.000568133604764944	0.00132399475698076
mvr_Master_mlimitecompra	0.000333584759817366	0.000688003809579468	0.00119159528128269
mvr_Visa_mlimitecompra	0.000333497959726773	0.000546558816888334	0.00123131512399211
mv_mfinanciacion_limite_lag1	0.000332471166071949	0.000375287832719632	0.00103271591044499
Master_msaldototal	0.000331912778648737	0.00109777182045134	0.00108567570072423
mvr_Visa_mlimitecompra_mean6	0.000329355025215601	0.000805738762340313	0.00129751486184115
mvr_mconsumosdolares_mean6	0.000328392190184608	0.000404029342420939	0.00129751486184115
